repo_id,repo_name,repo_full_name,industry_code,industry_name,confidence,reasoning
626710079,077_ProyectoCharJSNetCore,CodigoEstudiante/077_ProyectoCharJSNetCore,J,Information and communication,low,"The repository lacks description, topics, and README content, providing no clear indication of its application domain. The name suggests a project involving Chart.js and .NET Core, which likely relates to data visualization or web development, common in the information and communication sector. Due to the generic nature and absence of specific industry context, classification defaults to Information and communication with low confidence."
626679184,081_ProyectoMVCNet6AdoNet,CodigoEstudiante/081_ProyectoMVCNet6AdoNet,J,Information and communication,medium,"The repository lacks description, README, and topics, and is primarily HTML with a name suggesting an MVC .NET 6 ADO.NET project. Without specific domain information, it appears to be a general-purpose web application or framework example, which fits best under Information and communication."
357418121,cleanapp,goandreus/cleanapp,J,Information and communication,high,"The repository is a Flutter project demonstrating Clean Architecture principles, serving as a general-purpose software architecture example. It does not target any specific industry domain but rather focuses on software development concepts, which aligns with the Information and communication industry."
352784539,bundleruby,goandreus/bundleruby,J,Information and communication,low,"The repository 'bundleruby' with description 'bundle practice' and no additional context appears to be a general-purpose or practice project related to Ruby bundling or package management. Without specific domain application, it is best classified under Information and communication as a generic software tool."
339939689,cubit,goandreus/cubit,J,Information and communication,medium,"The repository is a new Flutter project with no specific description or domain focus, indicating it is a general-purpose mobile application starter template. Given the lack of domain-specific features or industry context, it is best classified under Information and communication as a generic software development project."
326807269,calculator-swift,goandreus/calculator-swift,J,Information and communication,medium,The repository named 'calculator-swift' appears to be a general-purpose calculator application written in Swift with no specific industry focus or description. Such utility software typically falls under Information and communication as a general software tool.
317631048,Christmas-Tree,goandreus/Christmas-Tree,J,Information and communication,medium,"The repository is a Flutter project named 'Christmas-Tree' with no specific domain or industry focus. It appears to be a general-purpose or demo mobile application, likely related to information display or communication. Without further domain-specific features, it fits best under Information and communication."
289162356,cocoa-pods-,goandreus/cocoa-pods-,J,Information and communication,low,"The repository appears to be a simple list related to CocoaPods, which is a dependency manager for Swift and Objective-C projects. It is a general-purpose software utility without a clear domain-specific application, so it fits best under Information and communication."
210446546,Dart_Practice_Autonoma,goandreus/Dart_Practice_Autonoma,J,Information and communication,low,"The repository lacks description, topics, and meaningful README content, and is named 'Dart_Practice_Autonoma' suggesting it is a general-purpose or practice project in Dart language. Without specific domain or application details, it is best classified under Information and communication as a generic software or coding practice."
203420156,componentes_ionic,goandreus/componentes_ionic,J,Information and communication,low,"The repository named 'componentes_ionic' with TypeScript and no description or topics suggests it is likely a general-purpose Ionic components library for app development. Without specific domain information, it is classified as Information and communication, which covers software development and related tools."
199735158,dart2,goandreus/dart2,J,Information and communication,low,"The repository has no description, topics, or detailed README content to indicate a specific industry application. It appears to be a general-purpose Dart class or library, which aligns best with the Information and communication category as a generic software or programming resource."
196608218,contador,goandreus/contador,J,Information and communication,medium,"The repository is a new Flutter project named 'contador' with no description or specific functionality provided. It appears to be a generic starter template for a mobile app, which aligns with software development and information technology. Without further details, it is best classified under Information and communication as a general-purpose app framework."
196129612,Dart,goandreus/Dart,J,Information and communication,medium,"The repository named 'Dart' with no description and primary language Dart likely relates to the Dart programming language or its ecosystem, which is a general-purpose programming language used mainly for building web, server, and mobile applications. Without specific application details, it is best classified under Information and communication as a general-purpose software development tool."
178743065,crud-python,goandreus/crud-python,J,Information and communication,low,"The repository lacks description and documentation, contains only HTML with no clear domain-specific functionality. The name 'crud-python' suggests a generic CRUD application likely related to information management, which fits best under Information and communication as a general-purpose software."
148333374,CRUD-TIENDA,goandreus/CRUD-TIENDA,G,Wholesale and retail trade,high,The repository named CRUD-TIENDA and the README mentioning 'Ventas Comercial' (Commercial Sales) indicate it is a CRUD application likely for managing sales or store inventory. This aligns closely with wholesale and retail trade industry applications.
416114943,react-app,goandreus/react-app,J,Information and communication,high,"The repository is a generic React application created with Create React App, primarily for practice purposes without any specific domain focus. It is a general-purpose software project related to web development and information technology, fitting best under Information and communication."
379385925,isolates,goandreus/isolates,J,Information and communication,high,"The repository is a starter Flutter project named 'isolates' with no specific domain or industry focus. It appears to be a general-purpose mobile app template or learning resource related to Flutter development, which fits best under Information and communication."
473702422,generics,goandreus/generics,J,Information and communication,high,"The repository is a generic Flutter starter project with no specific domain or application described. It is a general-purpose mobile app framework project, which aligns best with the Information and communication industry category."
479787545,get_todo,goandreus/get_todo,J,Information and communication,medium,"The repository is a basic Flutter project named 'get_todo' with no description or specific domain focus. It appears to be a general-purpose mobile application starter template likely related to task management. Given the lack of domain-specific information, it fits best under Information and communication as a general software application."
232937198,servidor-node,goandreus/servidor-node,J,Information and communication,low,"The repository 'servidor-node' lacks description and topics, and the README provides no additional information. It appears to be a generic Node.js server project with no clear industry-specific application. Therefore, it is classified under Information and communication as a general-purpose software."
256059197,py_celery,goandreus/py_celery,J,Information and communication,high,"The repository is a Celery Beat Scheduler extension using Redis, which is a general-purpose tool for task scheduling in software applications. It is a developer utility related to backend infrastructure and communication between software components, fitting best within the Information and communication industry."
267215047,flask,goandreus/flask,J,Information and communication,high,"Flask is a well-known Python microframework used for building web applications and APIs, which are core components of the information and communication industry. Despite the lack of description, the repository name and README snippet indicate it is the Flask framework, a general-purpose web development tool primarily serving the information and communication sector."
263731201,mevn-vue,goandreus/mevn-vue,J,Information and communication,medium,"The repository is a Vue.js frontend project named 'v2-youtube-frontend', indicating it is likely related to a video or media platform frontend. Without a detailed description or specific domain focus, it appears to be a general-purpose web application related to information and communication technologies."
189480952,noticias-app,goandreus/noticias-app,J,Information and communication,medium,"The repository named 'noticias-app' suggests it is related to news ('noticias' means 'news' in Spanish). Without a description or topics, and with only a partial README titled 'Noticias', it likely serves as a news or information dissemination application. Such applications fall under the Information and communication industry category."
200418940,react-expo,goandreus/react-expo,J,Information and communication,medium,"The repository named 'react-expo' with primary language JavaScript and mention of Firebase suggests it is related to software development, likely a React Native or Expo framework project for building mobile or web applications. There is no specific domain or industry focus indicated, making it a general-purpose software tool. Therefore, it fits best under Information and communication."
211361494,persistencia,goandreus/persistencia,G,Wholesale and retail trade,high,The repository named 'persistencia' with description 'Vue-Shop' indicates it is an e-commerce or shop-related application built with Vue.js. Such software is primarily used in the wholesale and retail trade industry for online shopping platforms.
189480599,Peliculas,goandreus/Peliculas,R,"Arts, entertainment and recreation",medium,"The repository name 'Peliculas' (Spanish for 'Movies') and mention of Ionic 4 suggest it is a mobile or web app related to movies or entertainment content. Despite the lack of detailed description, the likely application is in the entertainment industry, thus classified under Arts, entertainment and recreation."
194437349,sockets,goandreus/sockets,J,Information and communication,medium,"The repository named 'sockets' appears to be a Node.js TypeScript project related to socket servers, which are commonly used for real-time communication in software applications. There is no specific domain or industry focus indicated, and the functionality is general-purpose for enabling communication between systems or components. Therefore, it fits best under Information and communication."
161237096,pal,csaybar/pal,J,Information and communication,high,"The repository 'pal' is a color palette search engine implemented in R, designed to facilitate access to large color palette databases for visualization and design purposes. It serves as a software tool primarily for information processing and communication, aiding users in selecting color palettes for data visualization or design tasks. It does not directly serve a specific traditional industry like agriculture or manufacturing, and its general utility aligns best with the Information and communication sector."
184441627,preml,csaybar/preml,J,Information and communication,high,"The repository is a general-purpose machine learning preprocessing toolkit without domain specificity, making it primarily an information and communication technology tool."
637790483,RPythonsync,csaybar/RPythonsync,J,Information and communication,low,"The repository lacks descriptive information, README, and topics, and is labeled only as 'demo' with primary language R. Without specific domain or application details, it appears to be a generic or demonstration project, best classified under Information and communication as a general-purpose software."
64235712,Android-Nanodegree-Program,emedinaa/Android-Nanodegree-Program,P,Education,high,"The repository is an Android Basics Nanodegree Program by Udacity and Google, which is clearly an educational course aimed at teaching Android development. Its primary purpose is education and training, making the Education industry the most appropriate classification."
347502038,compose-challenge-week3-wetrade,emedinaa/compose-challenge-week3-wetrade,J,Information and communication,medium,"The repository is a Jetpack Compose challenge project named 'WeTrade' built in Kotlin for Android. It appears to be a UI-focused app likely related to trading or finance, but as a challenge template without clear domain-specific features, it is best classified under Information and communication as a software development or communication tool rather than a direct financial application."
669793451,ddd-in-practice,emedinaa/ddd-in-practice,J,Information and communication,medium,"The repository is a Domain-Driven Design (DDD) sample project using Spring Boot and Kotlin, which is a general-purpose software development example. The endpoints like /api/healthplans suggest a demo or tutorial rather than a specific industry application. Without clear domain-specific functionality, it fits best under Information and communication as a software development or architectural sample."
792569551,architecture-templates-steps,emedinaa/architecture-templates-steps,J,Information and communication,high,"The repository is an Android architecture starter template focused on app development using Kotlin, Room, Hilt, and Jetpack Compose. It is a general-purpose software development template for mobile applications, not tailored to any specific industry vertical. Such tools are best classified under Information and communication as they support software creation and communication technology."
720289057,compose-multiplatform-sample,emedinaa/compose-multiplatform-sample,J,Information and communication,high,"The repository is a sample project for Compose Multiplatform, a UI framework for building mobile applications targeting Android and iOS using Kotlin Multiplatform. It is a general-purpose software development tool aimed at enabling cross-platform app development, which fits squarely within the Information and communication industry."
666777584,python-analysis-of-data,emedinaa/python-analysis-of-data,J,Information and communication,medium,"The repository is a general-purpose Python data analysis project using common scientific libraries (numpy, scipy, pandas, matplotlib) without a specific domain focus. It serves as a tool for data analysis which is broadly applicable across many industries, but primarily fits within information and communication as a software utility."
1162884124,Riskfolio-CVXPY-Workshop-2026,dcajasn/Riskfolio-CVXPY-Workshop-2026,K,Financial and insurance activities,high,"The repository is related to Riskfolio-Lib, which is a library for portfolio optimization and risk management, topics that are central to finance and insurance industries. The context of a CVXPY workshop suggests a focus on mathematical optimization applied to financial risk, making Financial and insurance activities the most appropriate classification."
697844632,CEQURA-Conference-2023,dcajasn/CEQURA-Conference-2023,J,Information and communication,low,"The repository contains files from a presentation at the CEQURA Conference 2023 with no specific domain information or README. It uses Jupyter Notebook, which is often used for data analysis or demonstration purposes. Without further details, it appears to be a general-purpose or informational repository related to communication or information sharing."
692093989,control-gastos-33,Franklin369/control-gastos-33,J,Information and communication,medium,"The repository is a React + Vite template setup with no specific domain-related functionality or description. It appears to be a general-purpose frontend development starter, which aligns best with Information and communication as a software development tool rather than a specialized industry application."
692620838,45-control-gastos,Franklin369/45-control-gastos,J,Information and communication,medium,"The repository is a React + Vite template setup with no specific description or domain focus. It appears to be a general-purpose front-end development starter project without clear ties to a particular industry. Given the lack of domain-specific features and the nature of the project as a software development tool, it is best classified under Information and communication."
695109611,72-c-g,Franklin369/72-c-g,J,Information and communication,high,"The repository is a React + Vite template setup for frontend development, which is a general-purpose software development tool primarily used in information technology and communication sectors. It does not target any specific industry vertical but serves as a foundational tool for building web applications."
675719689,pokedex-ts,Franklin369/pokedex-ts,R,"Arts, entertainment and recreation",medium,"The repository name 'pokedex-ts' suggests a project related to a Pokédex, which is typically associated with Pokémon games and entertainment media. Despite the lack of description and README, the likely application is in gaming or entertainment, fitting best under Arts, entertainment and recreation."
600586979,one_piece_list_2,Franklin369/one_piece_list_2,J,Information and communication,low,"The repository lacks a description and topics, and the README only shows a screenshot and a tutorial link without clear indication of its application domain. The project is written in C++ and appears to be a general software project without specific industry focus. Due to insufficient information, it is classified as a general-purpose software under Information and communication."
595003063,1-calculadora_flutter,Franklin369/1-calculadora_flutter,J,Information and communication,medium,"The repository named '1-calculadora_flutter' suggests a calculator app built with Flutter, which is a general-purpose software tool. Without specific description or domain context, it is most appropriate to classify this as an information and communication technology project."
636731173,22htmlcssdesplegable,Franklin369/22htmlcssdesplegable,J,Information and communication,medium,"The repository contains SCSS code with no description or README, indicating it is likely a front-end styling resource. Without specific application context, it appears to be a general-purpose web UI component or style, which fits best under Information and communication as a generic software tool."
671722747,proyecto-28-html-css,Franklin369/proyecto-28-html-css,J,Information and communication,low,"The repository contains only SCSS code with no description, README, or topics. It appears to be a generic front-end styling project without a clear application domain. In absence of specific industry context, it is classified as Information and communication as a general-purpose web development resource."
715839544,stockpro,Franklin369/stockpro,J,Information and communication,low,"The repository named 'stockpro' has no description, topics, or README content to clarify its purpose. The name suggests a possible relation to stocks or inventory, but without further information, it is not possible to confidently assign it to financial or retail industries. Given the lack of specific details, it is classified as a general-purpose software project under Information and communication."
696516468,84-c-g,Franklin369/84-c-g,J,Information and communication,high,"The repository is a React + Vite template focused on frontend development tooling, which is a general-purpose software development utility. It does not target any specific industry domain and is best classified under Information and communication as it relates to software development and IT."
738724238,inventarios-seccion-login,Franklin369/inventarios-seccion-login,J,Information and communication,medium,"The repository is a React + Vite template focused on frontend development setup without a specific domain or application described. It appears to be a general-purpose tool for building web applications, which aligns best with the Information and communication industry category."
738724848,inventarios-seccion-empresa,Franklin369/inventarios-seccion-empresa,J,Information and communication,medium,"The repository is a React + Vite template setup with no specific domain-related description or topics. The name 'inventarios-seccion-empresa' suggests inventory or business section functionality, but there is no concrete evidence of industry-specific features. Given the generic nature and focus on frontend tooling, it is best classified under Information and communication."
738725175,inventarios-seccion-configuracion,Franklin369/inventarios-seccion-configuracion,J,Information and communication,medium,"The repository is a React + Vite template with no specific domain-related description or topics. It appears to be a general-purpose frontend setup tool rather than an application tailored to a particular industry. Given the lack of domain-specific information and its nature as a software development template, it is classified under Information and communication."
738725607,inventarios-seccion-categorias,Franklin369/inventarios-seccion-categorias,J,Information and communication,medium,"The repository is a React + Vite template setup with no specific domain description or topics. It appears to be a general-purpose frontend project starter rather than tailored to a particular industry. Given the lack of domain-specific features and the generic nature of the code, it best fits under Information and communication as a software development tool."
738725888,inventarios-seccion-productos,Franklin369/inventarios-seccion-productos,J,Information and communication,medium,"The repository is a React + Vite template with no specific domain-related description or functionality. The name suggests inventory or product section management, which could apply broadly, but given the lack of domain-specific details and the general-purpose nature of the tech stack, it fits best under Information and communication."
741179827,react-maquetado-p-2,Franklin369/react-maquetado-p-2,J,Information and communication,high,"The repository is a React + Vite template setup for frontend development with no specific domain or industry focus. It serves as a general-purpose development tool for building web applications, which aligns best with the Information and communication industry."
472606924,aur,carlosal1015/aur,J,Information and communication,low,"The repository has no description, no README, no topics, and is primarily a Dockerfile. Without specific context, it appears to be a generic or infrastructure-related project. According to guidelines, generic or unclear projects default to Information and communication."
66777301,Fisica-I,carlosal1015/Fisica-I,P,Education,high,"The repository is a physics course (Curso de Física I) written in TeX, indicating educational material for teaching or learning physics, which directly relates to the education industry."
589805591,stone-weierstrass,carlosal1015/stone-weierstrass,P,Education,medium,"The repository is focused on the Stone-Weierstraß Theorem, a mathematical concept, and is written in TeX, which is commonly used for academic and educational documents. This suggests the project is related to educational or scientific dissemination rather than a specific commercial industry."
299783271,carlosal1015,carlosal1015/carlosal1015,J,Information and communication,medium,"The repository is a personal GitHub profile of an undergraduate mathematics student with no specific project or software described. The content focuses on learning programming languages and mathematics, with no clear industry-specific application. Given the generic nature and the focus on software development and open source, it fits best under Information and communication."
397073468,Xbooks,carlosal1015/Xbooks,M,"Professional, scientific activities",high,"The repository Xbooks is designed to convert Jupyter notebook projects into educational eLibraries aimed at scientists, engineers, and technicians. Its focus on scientific blogging and educational content generation for scientific and technical professionals aligns closely with professional and scientific activities."
970194054,pythonstarter,BracoZS/pythonstarter,J,Information and communication,high,"The repository is a generic Python starter project focused on development tooling such as code formatting, linting, type checking, and dependency management. It is a general-purpose software development utility without domain-specific features, making it most relevant to the Information and communication industry which encompasses software development and IT services."
822618632,mern-blog-js,marco-soria/mern-blog-js,J,Information and communication,medium,"The repository named 'mern-blog-js' suggests a blog application built with the MERN stack (MongoDB, Express, React, Node.js). Without a description or README, the best inference is that it serves as a content publishing or communication platform, which aligns with the Information and communication industry. It is a generic web application likely used for sharing information, fitting well under this category."
935751236,myPortfolio,gianbdev/myPortfolio,J,Information and communication,high,"The repository is a personal portfolio website built with Next.js and TypeScript, which is a web development project primarily related to information sharing and communication. It does not target a specific industry vertical but serves as a digital communication tool, fitting best under Information and communication."
834328035,nvim,gianbdev/nvim,J,Information and communication,high,"The repository is a Neovim configuration, which is a tool used primarily by software developers and IT professionals for code editing and development tasks. It is a general-purpose developer tool that falls under the Information and communication industry, as it supports software development and communication through code editing environments."
824406628,api-collection-c,gianbdev/api-collection-c,J,Information and communication,high,"The repository is a Laravel-based REST API with authentication, which is a general-purpose web development framework and toolset. It does not target a specific industry but rather serves as a backend infrastructure component commonly used in information technology and communication projects."
833856542,api-collection-e,gianbdev/api-collection-e,J,Information and communication,high,"The repository is a generic Django REST API project focused on token authentication, useful for building backend login systems. It serves as a general-purpose software tool for API development, which aligns with the Information and communication industry category."
836546378,backend_sb,gianbdev/backend_sb,J,Information and communication,high,"The repository is a backend REST API with JWT authentication implemented in Spring Boot, serving as a management software dashboard backend. It is a general-purpose software infrastructure component related to information systems and communication technology rather than a domain-specific application. Therefore, it fits best under Information and communication."
840605993,rust_rest_api_jwt,gianbdev/rust_rest_api_jwt,J,Information and communication,high,"The repository is a Rust REST API practice project with JWT (JSON Web Token) for authentication, which is a general-purpose backend technology commonly used in information and communication technology. There is no indication of domain-specific application, so it fits best under Information and communication."
842335293,connect-mysql-crud-go,gianbdev/connect-mysql-crud-go,J,Information and communication,high,The repository is a generic REST API implementation with JWT authentication and MySQL integration written in Go. It serves as a backend utility or framework component rather than targeting a specific industry vertical. Such software is typically classified under Information and communication as it relates to software development and IT infrastructure.
826012631,C-Challenges,gianbdev/C-Challenges,P,Education,high,"The repository contains C++ programming exercises focused on fundamental programming concepts and logic improvement, which are typical educational materials for learning programming. Its primary purpose is to teach and practice coding skills, making it most relevant to the education industry."
847870197,frontend-ss,gianbdev/frontend-ss,J,Information and communication,high,"The repository is a Svelte frontend project template focused on login and home page functionality, which is a generic web application framework. It serves as a base for building web apps and does not target any specific industry vertical. Such development tools and frameworks fall under Information and communication."
850801039,form-mailer-db-s2,gianbdev/form-mailer-db-s2,J,Information and communication,medium,"The repository appears to be a Laravel-based PHP project related to form mailing with database connectivity. It is a general-purpose web application component likely used for communication or data collection purposes. There is no indication of domain-specific functionality tied to any particular industry, so it fits best under Information and communication as a generic web application tool."
853951405,asp-smarter-connection,gianbdev/asp-smarter-connection,J,Information and communication,high,"The repository appears to be related to Laravel, a general-purpose PHP web application framework widely used for building web applications across many domains. The description and README do not specify a particular industry application, indicating it is a generic software framework. Therefore, it best fits the Information and communication category."
859057384,apirant,gianbdev/apirant,J,Information and communication,high,"The repository is a Laravel 11 REST API implementation with JWT authentication, which is a general-purpose backend framework and toolset for web applications. It is not specific to any particular industry and serves as a foundational technology for building information and communication systems."
859048552,frant-cli,gianbdev/frant-cli,J,Information and communication,medium,"The repository is an Angular frontend project with no specific domain or industry focus mentioned. It appears to be a general-purpose web application frontend, which aligns best with the Information and communication industry category."
874480152,tpapi_php,gianbdev/tpapi_php,J,Information and communication,high,"The repository is a REST API for task management, a generic software tool primarily related to information management and communication technologies. It does not target a specific industry vertical but serves as a backend service that could be used in various applications, fitting best under Information and communication."
885183879,innerGateway,gianbdev/innerGateway,J,Information and communication,medium,"The repository is named 'innerGateway' and described simply as 'Api' with no further details or README. It appears to be a general-purpose API project written in C#, likely serving as a backend or middleware component. Without specific domain information, it is best classified under Information and communication, which covers software infrastructure and communication technologies."
888261370,Software-Gestion-,gianbdev/Software-Gestion-,J,Information and communication,medium,"The repository is a software project demonstrating Hexagonal Architecture in Laravel with Vue, which is a general web application framework and frontend language. There is no specific domain or industry focus indicated, and the project appears to be a generic software architecture example or template. Therefore, it fits best under Information and communication as a general-purpose software development resource."
888819150,Simple-Api-Rest-SOLID,gianbdev/Simple-Api-Rest-SOLID,J,Information and communication,medium,"The repository is a simple REST API for products using the repository pattern in Java, which is a generic software component commonly used in information systems development. Without specific domain context or detailed README, it is best classified under Information and communication as a general-purpose backend API."
891846607,RestApi_JWT_SOLID,gianbdev/RestApi_JWT_SOLID,J,Information and communication,medium,"The repository is a Symfony REST API built with clean architecture and JWT, which is a general-purpose backend technology commonly used in information systems and communication platforms. Without specific domain context or application focus, it is best classified under Information and communication as a generic software infrastructure project."
825469672,api-collection-a,gianbdev/api-collection-a,J,Information and communication,high,"The repository is a generic REST API built with Laravel PHP framework for data filtering without authentication. It is a general-purpose web application backend tool that fits broadly within the information and communication industry, as it supports building web services and APIs. There is no indication of domain-specific functionality tied to other industries."
894266699,RestApi-Laravel11-Sanctum,gianbdev/RestApi-Laravel11-Sanctum,J,Information and communication,high,"The repository is a Laravel-based REST API template focusing on clean architecture, authentication, and API documentation. It is a general-purpose web development framework tool that can be used across multiple industries but primarily serves the information and communication sector as a software development resource."
920337801,SistemaDeVentasPHP,gianbdev/SistemaDeVentasPHP,G,Wholesale and retail trade,medium,"The repository name 'SistemaDeVentasPHP' translates to 'Sales System PHP', indicating it is likely a sales or point-of-sale system. Such systems are typically used in wholesale and retail trade industries to manage sales transactions. Despite limited description and no README, the name strongly suggests this application domain."
945087556,CrudProductos,gianbdev/CrudProductos,J,Information and communication,medium,"The repository named 'CrudProductos' appears to be a basic Java Android project likely demonstrating CRUD operations on products. Without a README or specific domain context, it seems to be a generic software example or educational project related to app development, which fits best under Information and communication."
949032443,CrudEmpresaSesion5,gianbdev/CrudEmpresaSesion5,J,Information and communication,low,"The repository named 'CrudEmpresaSesion5' with description 'java sesion 5' and no README or topics provides minimal context. The term 'CrudEmpresa' suggests a CRUD application possibly related to company data, but without further details, it appears to be a generic Java project likely for educational or demonstration purposes. Therefore, it is classified under Information and communication as a general-purpose software."
949111021,typeApi-Sesion5,gianbdev/typeApi-Sesion5,J,Information and communication,medium,"The repository contains TypeScript code for CRUD operations but lacks specific domain context or industry focus. It appears to be a generic API or backend utility, which aligns best with the Information and communication sector as a general-purpose software tool."
954859032,geminiBot,gianbdev/geminiBot,J,Information and communication,high,"The project is a chatbot application built with Flask using the Gemini API, which is a tool for communication and information exchange. It does not target a specific industry domain but rather serves as an information and communication technology, making 'Information and communication' the most appropriate classification."
975252329,skills-introduction-to-github,gianbdev/skills-introduction-to-github,J,Information and communication,high,"The repository is an introductory exercise for learning GitHub, a platform widely used in software development and information technology. It serves as a general-purpose educational tool for new developers and users to understand version control and collaboration workflows, which are core aspects of the information and communication industry."
977309993,generator-bks-s12,gianbdev/generator-bks-s12,J,Information and communication,high,"The repository is a Next.js project described as a 'Simple generator' with no specific domain or industry focus. It appears to be a generic web application template or utility built with a popular web framework, which aligns with software development and information technology. Therefore, it fits best under Information and communication."
992887571,SystemMCC,gianbdev/SystemMCC,J,Information and communication,medium,"The repository is focused on orchestration of microservices and API gateway, which are general-purpose software infrastructure components commonly used in the information technology and communication industry. There is no indication of specialization towards a specific industry, so it is classified under Information and communication."
990896567,silva-capital-farmer-exam,gianbdev/silva-capital-farmer-exam,M,"Professional, scientific activities",high,"The repository is a system for generating legal quotations tailored for clients of a legal practice, using AI to analyze case complexity and suggest services. This clearly serves professional legal services, which fall under professional activities."
1009926415,cli-laravel120-crud,gianbdev/cli-laravel120-crud,J,Information and communication,medium,"The repository appears to be a Laravel-based CRUD dashboard with sign-up functionality, which is a generic web application component. Without specific domain context or detailed README, it is most likely a general-purpose tool related to web development and information systems, fitting best under Information and communication."
834661744,api-collection-f,gianbdev/api-collection-f,J,Information and communication,high,"The repository is a generic REST API built with NestJS, TypeORM, and MySQL, serving as a backend framework for scalable server-side applications. It does not target a specific industry but provides infrastructure commonly used in information and communication technology projects."
74074456,golang-webservices,luismayta/golang-webservices,J,Information and communication,high,"The repository provides example Golang web services, which are generic tools for building web APIs or services. Such software is primarily used in the information and communication industry for developing and deploying web-based applications and services. There is no indication of a specific industry domain focus, so the classification defaults to Information and communication."
369318188,pagerduty-examples,luismayta/pagerduty-examples,J,Information and communication,high,"The repository contains examples related to PagerDuty, a digital operations management platform widely used in IT infrastructure and incident response. The topics and README indicate focus on infrastructure automation and monitoring, which aligns with IT and communication services. This is a DevOps/infrastructure tool, best classified under Information and communication."
362544053,learn-typescript,luismayta/learn-typescript,P,Education,high,"The repository is focused on learning TypeScript, which is an educational purpose. It serves as a learning resource or template for educational projects, making it most relevant to the Education industry."
353104926,learn-ruby,luismayta/learn-ruby,P,Education,high,"The repository is focused on learning Ruby, which is an educational purpose. It is clearly designed to teach or help users learn the Ruby programming language, aligning directly with the Education industry."
362544297,learn-python,luismayta/learn-python,P,Education,high,"The repository is focused on learning Python, which is an educational activity. It serves as a learning resource or template for educational projects related to programming, making Education the most appropriate industry classification."
362544325,learn-lua,luismayta/learn-lua,P,Education,high,"The repository is focused on learning Lua programming language, which is an educational purpose. It is designed as a learning template and tutorial resource, aligning well with the education industry."
233395083,example-django-sales,luismayta/example-django-sales,G,Wholesale and retail trade,high,"The repository is a sales system built with Django, explicitly mentioning 'Sales system Retail' and keywords like 'sales'. This clearly aligns with the wholesale and retail trade industry, as the software is designed to manage sales operations."
362322834,base-learn-template,luismayta/base-learn-template,J,Information and communication,high,"The repository is a base learn template project primarily focused on providing a generic project template and configuration setup. It is a general-purpose software development tool without a specific domain focus, making it most suitable to classify under Information and communication."
1134655230,gold_miner3000,JkDevArg/gold_miner3000,P,Education,high,"The repository is explicitly designed as a security awareness project containing real malware for educational purposes. Its primary goal is to train developers on security threats, supply chain attacks, and malware detection, which aligns strongly with the education industry."
726312317,Apache.2.4.58-CentosStream9,JkDevArg/Apache.2.4.58-CentosStream9,J,Information and communication,high,"The repository is focused on compiling and installing Apache HTTP Server on CentOS Stream 9, which is a web server software widely used in IT infrastructure for hosting websites and web applications. This is a general-purpose tool primarily serving the information technology and communication sector."
726354394,Apache.2.4.58-CentOSStream9-Docker,JkDevArg/Apache.2.4.58-CentOSStream9-Docker,J,Information and communication,high,"The repository provides a Docker setup for Apache HTTP Server on CentOS Stream 9, which is a general-purpose web server technology widely used in information and communication sectors for hosting websites and web applications. The lack of specific domain focus and the nature of the software as infrastructure for web services aligns it best with the Information and communication industry."
822052591,thp_python,JkDevArg/thp_python,J,Information and communication,high,"The repository provides a command-line tool for network analysis, including port scanning and host analysis, which are typical activities in IT, cybersecurity, and network management. These functions align closely with the Information and communication industry, as they support network infrastructure and security tasks."
813883749,tool_python,JkDevArg/tool_python,P,Education,medium,"The tool is described as being for educational use and captures screenshots and computer information periodically, which suggests it could be used for monitoring or research purposes in educational settings. Although it is a general-purpose utility, the explicit mention of educational use in the README supports classification under Education."
495657821,IGH_FULL_STACK_2022,gcoronelc/IGH_FULL_STACK_2022,P,Education,high,"The repository is a Java Full Stack training workshop aimed at teaching programming and database skills, which clearly serves an educational purpose."
1039530683,UPN_2025_2_ESTDAT,gcoronelc/UPN_2025_2_ESTDAT,P,Education,high,"The repository is clearly an educational course on data structures offered by a university, including course details, instructor information, and educational resources. Its primary purpose is teaching and learning, which aligns directly with the Education industry."
1043345124,CEPSUNI-SQL3-68171,gcoronelc/CEPSUNI-SQL3-68171,P,Education,high,"The repository is focused on a SQL Server database administration course, including course details, instructor information, and educational resources. It is clearly designed for teaching and learning purposes, which aligns directly with the Education industry."
951673265,UNI-EPIES-DAS-2025-1,gcoronelc/UNI-EPIES-DAS-2025-1,P,Education,high,"The repository is clearly related to an academic course on system design and analysis at a university (UNI-FIEECS). It contains educational materials, schedules, and references to virtual courses, indicating its primary use is for educational purposes."
49353200,gcoronelc.github.io,gcoronelc/gcoronelc.github.io,J,Information and communication,medium,"The repository is a personal repository with topics related to software development (Java, JDBC, Oracle, SQL) and no specific application or industry focus. It appears to be a general-purpose or educational portfolio site, which fits best within Information and communication."
